country,fossil_share_elec,renewables_share_elec,low_carbon_share_elec,oil_share_elec,solar_share_elec,electricity_demand_per_capita,per_capita_electricity,fossil_elec_per_capita,renewables_elec_per_capita,low_carbon_elec_per_capita,electricity_generation,net_elec_imports_share_demand,carbon_intensity_elec,greenhouse_gas_emissions,Cluster,PCA1,PCA2,PCA3,Period
Grenada,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.4194622085795558,-0.40776236650426234,-0.2170399116937652,-0.28052105020964396,-0.33079437829634384,-0.21831141375199534,-0.021621147758988633,0.7438796639322686,-0.18844376318449624,0,2.1318005905287105,0.054898164393393595,-0.7610634375841934,2007-2011
Guadeloupe,0.6604028588518374,-0.568067624031029,-0.6604028166774196,0.8233119795876134,-0.04029856848774012,0.03329504754070557,0.04177296613882685,0.3473342223586913,-0.16120226614193053,-0.21777715857217683,-0.21528017094210927,-0.021621147758988633,0.6086103179966694,-0.1853073008373503,0,1.2784017263209446,0.5066423711144827,-0.4758309519672556,2007-2011
Guam,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,1.414140912437325,1.4127924182053337,2.6598551325755833,-0.28052105020964396,-0.33079437829634384,-0.2148256929967481,-0.021621147758988633,0.7234642093066128,-0.1846524350725616,0,1.8746184828638994,2.909400041893486,-0.6182852679202946,2007-2011
Guatemala,-0.6429642963346122,0.7781966127375911,0.6429643260635938,-0.0801365850317203,-0.32272752834912005,-0.6314276495079978,-0.6189554947114847,-0.6532257170620407,-0.19678895616157896,-0.25148441427907364,-0.2004116539406599,-0.007174793020189869,-0.49548137233034184,-0.17809688410083463,1,-0.8370139513365977,-1.5827512359353717,-0.05015706271677038,2007-2011
Guinea,-1.0599302942486521,1.2088860072849847,1.0599303199961585,-0.12464832782848487,-0.32272752834912005,-0.736222039393257,-0.7222680624107305,-0.728796011167369,-0.2684540728539432,-0.3193646923347283,-0.21723150744145822,-0.021621147758988633,-1.0802355538565176,-0.18836104329841766,1,-1.5078254126246802,-2.130888330052271,0.022765487473686032,2007-2011
Guinea-Bissau,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.7461451051115346,-0.7321205133393586,-0.7296003427423301,-0.28052105020964396,-0.33079437829634384,-0.21865748411405933,-0.021621147758988633,0.7566312473396698,-0.18882289599568966,0,2.181098674340854,-0.45186031218112827,-0.7860946477150781,2007-2011
Guyana,0.9788645864351734,-0.8970107256881091,-0.9788645412198662,1.612057011455627,-0.32272752834912005,-0.5451687556544523,-0.5325743572362621,-0.4182646052234159,-0.27725770251181875,-0.327703377271793,-0.21704387893190544,-0.021621147758988633,0.6851892697503252,-0.18709267171187952,0,2.0700783971305645,-0.17579863498442674,-0.7556772018318645,2007-2011
Haiti,0.21284228448874357,-0.10577670880042214,-0.21284224658793835,0.9595367239047474,-0.32272752834912005,-0.7368499001303929,-0.7228914551482439,-0.720088724649133,-0.27637546766360493,-0.3268677357550951,-0.2173315759798864,-0.021621147758988633,0.000938011991795784,-0.18775443080050808,0,0.7360157995017673,-1.1016709141254384,-0.47152889264273107,2007-2011
Honduras,-0.2827886602841597,0.4061666932781356,0.2827886934523433,0.5305360548937831,-0.32272752834912005,-0.5916754284184197,-0.5787427930226257,-0.5956578205746916,-0.19190388205286532,-0.24685733482777777,-0.20441856500022046,-0.021885299264300842,-0.34996230526702055,-0.17964098864096797,1,-0.19714512158716757,-1.2484659204924462,-0.2873656790735678,2007-2011
Hong Kong,1.0151650573604851,-0.9345059361436888,-1.015165011798556,-0.8898486559966908,-0.32272752834912005,0.5002450516774901,0.29494728876135373,0.8927323668353437,-0.2799730590794743,-0.33027532813631094,-0.13840251629468264,0.3644362772548055,1.414575802786857,-0.07871583430126794,2,1.647834886502229,1.3195387630919093,0.19583635742154265,2007-2011
Hungary,-0.3964111635733995,-0.7247435987955966,0.3964111956566382,-0.8527699420941433,-0.32272752834912005,0.06959663314756022,-0.017980005569913294,-0.13601988893819966,-0.21754832827705234,0.08330075747408147,-0.13980347583267677,0.24728508464884058,-0.49128522113434075,-0.14212062698049482,2,-0.48355080328744343,-0.2391299999219292,0.16249664895709628,2007-2011
Iceland,-1.9678479259843549,2.146685485101799,1.967847943062446,-0.8980392234033829,-0.32272752834912005,8.701382979788153,8.648176815727016,-0.7354921989388783,11.838853920760853,11.148521931501445,-0.18597676727239923,-0.021621147758988633,-1.8246526423318428,-0.18740976460851405,1,-13.97627027283792,13.71964161033369,-4.128949053273056,2007-2011
India,0.45888212548744756,-0.4312304501947833,-0.45888208523728674,-0.862134948402726,-0.3135118435828978,-0.6094848912094248,-0.5972625277740408,-0.5574221219290312,-0.25126455693305,-0.29911096799569536,1.6474956718979126,-0.007967247536126496,1.0163621848890658,2.0664313980790294,2,0.9304553696181965,-0.1567344674069085,2.715838937137709,2007-2011
Indonesia,0.5085460877645798,-0.41121286579010274,-0.5085460470401936,-0.3412636691875884,-0.32272752834912005,-0.6174062161405665,-0.6042977595450079,-0.563015029394103,-0.25158610909223567,-0.30338757371378827,0.1301063894426522,-0.021621147758988633,0.7143362075805927,0.1895102896323478,2,0.9901845960342892,-0.556875611913776,0.3536630568827056,2007-2011
Iran,0.8685247630224417,-0.7833290945140072,-0.8685247188607341,-0.1850226220274088,-0.32272752834912005,-0.1893740241344215,-0.1713910772083914,0.11266900141253262,-0.24478485460668625,-0.29687862993820247,0.24271685135379756,-0.05361536025585538,0.709800875571982,0.31114988211089073,2,1.3971324511071253,0.37269020602549774,0.4375757358865478,2007-2011
Iraq,0.6981417404139462,-0.6070485868246214,-0.6981416978791717,0.14217300554867113,-0.32272752834912005,-0.4710391147423323,-0.4893716469480724,-0.3869878886312665,-0.24702361618802054,-0.2990660390361217,-0.136296907465257,0.22277364669038696,0.5789344196134034,-0.10378685310691571,0,1.3048057555164816,-0.318223490923595,-0.16627592188639478,2007-2011
Ireland,0.5988615639306131,-0.5045008507644255,-0.5988615223438332,-0.5934528157264705,-0.32272752834912005,0.48784730515486474,0.4632404486555914,0.8963889427153715,-0.06561248295393468,-0.1272357437031454,-0.1597629797266583,0.03318573525699634,0.06545424041699366,-0.14053516249732217,2,0.49642720071854424,1.0176802938586416,0.016232520244799414,2007-2011
Israel,1.0100560137708654,-0.9292287411173856,-1.010055968257721,-0.7105509836413855,-0.28491144258427703,0.6600152028492221,0.7570073896730468,1.6185010425796222,-0.2763830629980569,-0.3268749299583326,-0.10053074402206219,-0.1730255036658695,1.1147738825210682,-0.04138159238447159,2,1.483223169896558,1.8584031509519294,0.21372907291570928,2007-2011
Italy,0.34681143450346613,-0.2441551195018264,-0.34681139532343247,-0.623403549800227,0.040735901008352025,0.3554381249788933,0.22054921668720753,0.43856077211194877,-0.0048721033200115355,-0.0697032362706133,0.4063330812062582,0.27137752366783346,-0.04492892475340739,0.2953503838698831,2,0.13634912371060803,0.6274202830707615,0.6655037868100367,2007-2011
Jamaica,0.8077951853070445,-0.7203110015714003,-0.8077951417252244,1.466335072901559,-0.32272752834912005,-0.4217327104479015,-0.4100167109655743,-0.25581241097980023,-0.25174448406609856,-0.3035375844548441,-0.2089758530211358,-0.021621147758988633,0.5581385979336068,-0.17893097628546023,0,1.7392631517975474,-0.11285600103418697,-0.6799269479495986,2007-2011
Japan,0.08479986377833423,-0.6492599820875865,-0.08479982710016531,-0.5765022559909577,-0.20149360633829988,0.9623569359953417,0.9642234391612543,1.111361260731883,-0.07666423360527568,0.3191943186959605,2.1737811326261633,-0.021621147758988633,-0.02324638752064527,1.6835279387451507,2,-0.2046482922402449,1.9811419310122556,2.6659747257932156,2007-2011
Jordan,1.0019925582923885,-0.9208998970980682,-1.0019925128562397,-0.17551525948829405,-0.32272752834912005,-0.3369564545054572,-0.34076548012398755,-0.1141811025148621,-0.27805976982994596,-0.32846308513367434,-0.18924984238348663,0.05812528082750771,0.8086422022332901,-0.15579008815497916,0,1.6622159406999026,0.11620908606119887,-0.15870475093383168,2007-2011
Kazakhstan,0.7329560526315296,-0.6430087253625031,-0.7329560097643244,-0.818436669780431,-0.32272752834912005,0.19593180524533463,0.19950893397804745,0.6022851472990995,-0.16585404097757453,-0.222183259948545,-0.04988355501011451,-0.012995234809655448,1.4243102921087578,0.043454544112945824,2,1.2324623819854925,0.9440759857536581,0.28562085613636606,2007-2011
Kenya,-1.0786535065624803,1.2282254474689958,1.0786535321312047,-0.14059730979918164,-0.3125584968829438,-0.7174425833526648,-0.7035723510606188,-0.7203304738038286,-0.2512275603039453,-0.3030479609067633,-0.20439354786561342,-0.025159867062912546,-1.0129961880500813,-0.18348746334362165,1,-1.5258482441137098,-2.0960832001534797,0.03560732441958763,2007-2011
Kiribati,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.7100713148701131,-0.6963034323833616,-0.673001121687338,-0.28052105020964396,-0.33079437829634384,-0.2186741622037974,-0.021621147758988633,0.2182479283374315,-0.1888504692910492,0,1.9707085448373882,-0.49907428577784796,-0.785632204517441,2007-2011
Kosovo,0.9528657618132306,-0.8701562145495849,-0.9528657168461777,-0.8871845608253025,-0.32272752834912005,-0.15684785723639597,-0.1894023465869874,0.10969162553855474,-0.26554236464016495,-0.31660675971296703,-0.2079084552779022,0.14131478765565972,2.0524489298611788,-0.17123802688015283,2,1.868398872925476,0.5490566905745913,0.055959048786786814,2007-2011
Kuwait,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,0.7787087220712208,-0.32272752834912005,2.905637430289476,2.8936751080469363,4.999990187741831,-0.28052105020964396,-0.33079437829634384,-0.10688926573468427,-0.021621147758988633,0.7031553543649204,-0.06808632894017119,2,1.4380357652562494,5.225436698712952,-0.09762797211649121,2007-2011
Kyrgyzstan,-1.6609889796372577,1.8297208763607316,1.6609830311366376,-0.8542392617592792,-0.32272752834912005,-0.3573174470321785,-0.2850523817161602,-0.6617278285784493,0.2413920626440254,0.16355501868404324,-0.1918808110396601,-0.3718951524755753,-1.5127169322816207,-0.18423883564216872,1,-3.0941064565137926,-1.865308698771296,0.1444059225648552,2007-2011
Laos,-1.9678479259843549,2.146685485101799,1.967847943062446,-0.8980392234033829,-0.32272752834912005,-0.6685779744314553,-0.5450656603560842,-0.7354921989388783,-0.034126293495191015,-0.09741242946021658,-0.20551931892293013,-2.9261810024727604,-1.838584090423108,-0.18836793662225754,1,-3.6924339741002203,-2.5456559313902978,0.1881786973881921,2007-2011
Latvia,-0.7117513610196197,0.8492476322214049,0.7117513900917756,-0.8959038799453998,-0.32272752834912005,-0.07418557744231509,-0.2295184850064021,-0.39572515396332897,0.09571491991579824,0.025571500186557038,-0.20691193941605518,0.5357339741134748,-1.2527937922717458,-0.18556924714326578,1,-1.6591431380302697,-1.0721245470565468,0.11309440803173304,2007-2011
Lebanon,0.8765822499920521,-0.791362021055214,-0.8765822057534061,1.4854514810015973,-0.32272752834912005,-0.1878706740797094,-0.2144421319413869,0.04970419894490848,-0.24885443480604783,-0.3008001669158633,-0.1903631048734998,0.12921847044687992,0.5966251217110937,-0.15950558970467513,0,1.8279331034768382,0.2644919637590811,-0.6522819004975161,2007-2011
Lesotho,-1.9678479259843549,2.146685485101799,1.967847943062446,-0.8980392234033829,-0.32272752834912005,-0.6816910541944001,-0.6799554036646338,-0.7354921989388783,-0.20833504058034835,-0.2624207171412392,-0.2174858483099631,0.3598455062659312,-1.8419371350277651,-0.1888435759672093,1,-3.1029501293612163,-2.7908277142801117,0.3692349205631629,2007-2011
Liberia,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.7371807594281482,-0.7232199599760827,-0.7155354224899314,-0.28052105020964396,-0.33079437829634384,-0.2181779890340912,-0.021621147758988633,0.6704890118171446,-0.1883127900315385,0,2.1469994672139245,-0.4543321854096253,-0.7851362991482217,2007-2011
Libya,1.0159946800929116,-0.935362863840717,-1.0159946345230608,0.4688398814113458,-0.3172457848243844,0.12370248440237382,0.13304267130039737,0.6373670747302278,-0.2803663993997704,-0.3306478950355852,-0.15874144673020424,-0.025565202993477826,1.1445765699223813,-0.11332031997747136,0,1.903306992435044,0.955391511362595,-0.27364062257558625,2007-2011
Lithuania,-0.649464002490098,-0.5796207355722581,0.6494640321570159,-0.6597755667012042,-0.32272752834912005,-0.05213708021132252,-0.13581823113074948,-0.429313596847256,-0.2204879187185929,0.16619482713006598,-0.19758888725249918,0.30500674289585683,-1.1251705509404073,-0.183701156382658,1,-0.9528006857332598,-0.6976518304729508,0.04179160284792398,2007-2011
Luxembourg,0.7511719416917156,-0.6618241450123599,-0.7511718986505727,-0.8583269192359895,-0.02480668461348722,1.951862285935439,0.4033671238267423,0.9056799766964344,-0.15053175227792032,-0.207670184893546,-0.2124907604334246,1.2877733097373352,-0.6783725119297179,-0.18568643364854376,2,0.3278961574342239,1.5712982493012697,0.03383011413971157,2007-2011
Macao,0.5359176694257897,-0.439485314844573,-0.535917628440041,0.3747932545404662,-0.32272752834912005,0.5377304776845718,-0.30247842835687394,-0.1542874791432869,-0.19583414911773062,-0.2505800333107967,-0.2161516011309211,1.475284443818616,0.33552292459071803,-0.18647916589013008,0,1.0491612930221872,0.20658244958029792,-0.3117027708176364,2007-2011
Madagascar,-0.7026851960515914,0.8398830770287009,0.7026852252103171,0.15545280819688917,-0.32272752834912005,-0.7386009169798327,-0.7246300113640443,-0.7279142143374808,-0.27222513190826375,-0.32293659103504607,-0.21610990590657603,-0.021621147758988633,-0.7321778948367168,-0.18758899102835094,1,-0.8657920927566066,-1.8377210065485,-0.10679783343014007,2007-2011
Malawi,-1.7525041260854333,1.9242541807221023,1.7525041452197736,-0.7146030520604627,-0.32272752834912005,-0.7265980769001507,-0.7124469518595331,-0.7328406927711928,-0.25246447276998685,-0.3042195485075458,-0.21503416911847345,-0.04786778784716558,-1.631132222123967,-0.18843686986065633,1,-2.7286879925112935,-2.666404450554629,0.2880537870773986,2007-2011
Malaysia,0.8102840535043242,-0.722881784662485,-0.8102840098987386,-0.8102003450139252,-0.32272752834912005,0.04677272981691938,0.05882934050677171,0.43352379177047284,-0.20961522195168722,-0.2636332884933683,0.02753196803136342,-0.032843032398459045,0.7738099479249918,0.08455254084631729,2,1.1317807044758486,0.6492480166880448,0.3535819965000856,2007-2011
Maldives,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.5437862391755663,-0.531201679058675,-0.4121024000837818,-0.28052105020964396,-0.33079437829634384,-0.21793615673288977,-0.021621147758988633,0.7275989849269988,-0.18803705707794321,0,2.142493439349887,-0.14190273937865458,-0.7699933058962843,2007-2011
Mali,-0.290416414615391,0.4140454961328267,0.2904164477107396,0.5308461881102995,-0.21547602460429222,-0.728512268755529,-0.7120587637221322,-0.714578019091573,-0.2668890419395768,-0.3178823151540852,-0.21477148920509953,-0.3438040061865114,-0.37930467585122035,-0.18641712597557117,1,-0.18390150349895773,-1.4761842723134966,-0.28720937984900513,2007-2011
Malta,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.2648136309664685,0.2716440107360945,0.8565783370641575,-0.28052105020964396,-0.33079437829634384,-0.21410853513801303,-0.021621147758988633,0.7226614813834364,-0.183873489478655,0,2.0306201886035833,1.1181971440070742,-0.7039230395215679,2007-2011
Martinique,0.939961845644121,-0.8568275981396928,-0.9399618008002836,1.578918514648167,0.07902866012317204,0.006790802647552918,0.015457331472703423,0.42124291072888037,-0.2555927705210404,-0.30718263195711226,-0.21547196897409657,-0.021621147758988633,0.6565389895385221,-0.1854451673141479,0,1.9106559261000924,0.6582022561096401,-0.7042840245823403,2007-2011
Mauritania,0.6613220092172598,-0.5690231908874273,-0.6613279355428745,1.3415649209911764,-0.32272752834912005,-0.6996793598490567,-0.6921086784278822,-0.6747364153468627,-0.27368534720719306,-0.3243196882110114,-0.21711476081329203,0.256999483973512,0.40099855017158353,-0.18736151134163487,0,1.562856640646054,-0.6882626304431467,-0.6347059356089897,2007-2011
Mauritius,0.3391299635924375,-0.23622083211998962,-0.33912992448575174,0.03500418471337702,-0.32272752834912005,-0.36128271431934544,-0.34999689074052676,-0.26402738541738,-0.16751565514487518,-0.22375711954584054,-0.21329547826328432,-0.021621147758988633,0.621894899823886,-0.18321173039002642,2,0.7477267963554525,-0.3317653683313164,-0.21800550164966223,2007-2011
Mexico,0.45823155802101245,-0.4646876200636473,-0.4582315177770636,-0.3952624379191059,-0.3189935871076335,-0.2813273435523498,-0.2689595152713082,-0.1357769406309509,-0.18829119797240762,-0.22390643407367974,0.3516831506571845,-0.02972331203399588,0.25709220711488534,0.32304086573468577,2,0.6724675381126898,-0.08315360282976655,0.5938880091147335,2007-2011
Moldova,0.8341163094077719,-0.7474984198727989,-0.8341162655746197,-0.8888318257786038,-0.32272752834912005,-0.3629276100934946,-0.4319191955351881,-0.28455669725278254,-0.2565392471980704,-0.3080791225089352,-0.20622813773679619,0.41676104698811545,0.7683273323611637,-0.1750638216112869,2,1.2918176261234935,-0.13728422888351038,0.05276903450452092,2007-2011
Mongolia,0.995683844420627,-0.9143835476321774,-0.9956837990447178,-0.7888367421319143,-0.24733369349442258,-0.44082196971405435,-0.4432937795405552,-0.27651020374890684,-0.27780564463983065,-0.3282223810176115,-0.21012664121305952,0.08427627985341643,1.5436785185198647,-0.17665617941829942,2,1.792865649145114,0.06716340967407365,-0.0016129047753760672,2007-2011
Montserrat,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.35945637711002154,-0.3481835501616321,-0.12289168670261916,-0.28052105020964396,-0.33079437829634384,-0.2186991793384044,-0.021621147758988633,2.1025855069784485,-0.18885736261488908,0,2.642216809684706,0.409353553605882,-0.7514395722955386,2007-2011
Morocco,0.6419840404901946,-0.5490425961675105,-0.6419839984916522,-0.3429770281050652,-0.32272752834912005,-0.5961349592950033,-0.6079426150863194,-0.558956077874898,-0.2596105554396554,-0.3109882262271131,-0.17361413325408812,0.34792225383649394,0.7312871724774486,-0.13978379019877513,2,1.2131271230969651,-0.5409973584912362,-0.056134420897419476,2007-2011
Mozambique,-1.9620405668573688,2.1406869912226014,1.962040583990913,-0.8980392234033829,-0.32272752834912005,-0.64231031418977,-0.5991839660954292,-0.7350802300792766,-0.10435623499123856,-0.16393332800348237,-0.1849760818881177,-0.6583856773318605,-1.8335504856493063,-0.18748559117075275,1,-3.3204769473709077,-2.6395702488657244,0.3127537592365311,2007-2011
Myanmar,-0.9974758174708718,1.1443759970569043,0.997475843814736,-0.8866761457162589,-0.32272752834912005,-0.7195526234294565,-0.7057172697973424,-0.7203684869397605,-0.25396653591163854,-0.30564228342263916,-0.20244221136626445,-0.021621147758988633,-0.6589657164348948,-0.18057848068319182,1,-1.4838204061499718,-2.0058502241494356,0.25736075580754564,2007-2011
Namibia,-1.8169341792979847,1.9908047885596531,1.816934197817103,-0.8912925549063747,-0.15430294469057562,-0.41113550649080405,-0.6000131201729022,-0.7244315155776458,-0.11413005837049742,-0.1731909679721568,-0.21563458034904234,1.3358807640582466,-1.6655655351907668,-0.18854716304209443,1,-2.8330352640503165,-2.44820806666992,0.3457258366858559,2007-2011
Nauru,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.37799122349885445,-0.3665864983734205,-0.15197257509724366,-0.28052105020964396,-0.33079437829634384,-0.2186783317262319,-0.021621147758988633,0.08365209858687192,-0.18885736261488908,0,1.8741738405895167,-0.0073910700950023216,-0.7611741035206608,2007-2011
Nepal,-1.9616168027278562,2.1402492799528963,1.9616168198654464,-0.892731369664968,-0.27482185667643033,-0.724565917540479,-0.7143958604391056,-0.7354252862264179,-0.25286923059303984,-0.30460292991878357,-0.21234899667065138,0.3061772073245678,-1.828837487500757,-0.18861609628049325,1,-3.0551920383418216,-2.847506843150702,0.38530179384883106,2007-2011
Netherlands,0.6275999341222235,-0.650061425257469,-0.6275998922610302,-0.7774075704806149,-0.302627802091756,0.6436905561836831,0.5323083041410979,1.0069909197598552,-0.12822268692345776,-0.1283651871972204,0.011846224632750826,0.1671196571228835,0.042691170024060254,-0.002365379450744232,2,0.5333243821290742,1.213820411501948,0.28476714874809506,2007-2011
New Caledonia,0.39891651690694685,-0.2979751108331664,-0.39891647722937845,0.7281773443833804,-0.32272752834912005,0.7493527161005236,0.7527350056785562,1.1337376872023823,0.11428639468968656,0.04316216255813501,-0.21450463976929113,-0.021621147758988633,0.361597853346777,-0.18490748805463716,2,0.5269986155947051,1.4522756774512589,-0.47824462544785323,2007-2011
New Zealand,-1.0756931261647567,1.2251676335285206,1.0756931517617487,-0.8616417857469536,-0.32272752834912005,1.1855808409049469,1.1858588320587997,0.17339240788561577,1.4585321580316069,1.3164144839418177,-0.12787030262511984,-0.021621147758988633,-1.1117858300161347,-0.15828547138501614,1,-3.3624869437493516,1.103685049724978,-0.27729142836515236,2007-2011
Nicaragua,0.028845093156039604,0.0842762915160213,-0.028845057012164887,0.8028025140887957,-0.32272752834912005,-0.6341291321063142,-0.6211218888157939,-0.6143278463765839,-0.23137732522129295,-0.2842460731952748,-0.2114358712574945,-0.01660226915805665,-0.04376924940362733,-0.1832599836569056,0,0.40614973344740407,-1.0615092612056807,-0.40394885263897706,2007-2011
Niger,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,-0.19147949391226216,-0.32272752834912005,-0.7405892445521948,-0.7327261111168053,-0.7305573264372949,-0.28052105020964396,-0.33079437829634384,-0.21816548046678763,1.4885375624472112,1.5000978219663241,-0.18811288364018192,0,2.1943001838279073,-0.3974922175319971,-0.16492087277278603,2007-2011
Nigeria,0.27981492247837203,-0.174953584256203,-0.27981488393806664,-0.8980392234033829,-0.32272752834912005,-0.7214012395681626,-0.7075527307636971,-0.7018042863506754,-0.2715090633769958,-0.32225834011949916,-0.16990742780981205,-0.021621147758988633,0.07304946789936274,-0.14870375124758134,2,0.35436110494901807,-1.0736818641033425,0.13967377105528328,2007-2011
North Korea,-0.7369145944002697,0.8752390507154404,0.7369146232321498,-0.8223362136667951,-0.32272752834912005,-0.5753145546087051,-0.5625056318376176,-0.6221196398781907,-0.14930689434268637,-0.2065100151895146,-0.17190879857837507,-0.021621147758988633,-0.3972368423845543,-0.15931257663715845,1,-1.154247572610517,-1.5456118510615786,0.20239565444578503,2007-2011
North Macedonia,0.4070396574740875,-0.30636560432709015,-0.40703961771895375,-0.8178824973115735,-0.32272752834912005,0.06205936180182431,-0.12502822484339013,0.0296326036390067,-0.11697316356341918,-0.17588392069370826,-0.20468958395846334,0.5252544462906578,1.2928987241299135,-0.17041772134320698,2,0.8363914121574018,0.2605105305022592,0.057969220052829305,2007-2011
Norway,-1.8945427000874993,2.070967600390285,1.8945427178655585,-0.8920145043612164,-0.32272752834912005,4.227931708412344,4.433205736725256,-0.5421145798435303,6.237217682044225,5.842724034276647,0.05535936075925829,-0.12605663341957957,-1.7928358669623186,-0.17303718440236185,1,-8.835629343322353,6.2081487815328416,-1.8708870301224065,2007-2011
Oman,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,-0.8438116678727956,-0.32272752834912005,0.4739304260769527,0.47927268323224226,1.1846793664696929,-0.28052105020964396,-0.33079437829634384,-0.1810483917548128,-0.021621147758988633,0.3522566522528307,-0.15360490449773684,2,1.2123147376847396,1.2974318589942437,0.10817516491743195,2007-2011
Pakistan,-0.012994153997270774,0.042558092049906945,0.012994189741635933,-0.008104332382427281,-0.31931136934095145,-0.6541990464081564,-0.6410715188018973,-0.6373275923441606,-0.2416985517048284,-0.29084561751743887,-0.020817814119171295,-0.01577793428803062,-0.12068334410307617,-0.04185033840558351,2,0.15541477394898495,-1.1075147315288527,0.06261696260996318,2007-2011
Palestine,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.5330115298548659,-0.712656469491703,-0.6988426793327701,-0.28052105020964396,-0.33079437829634384,-0.21772351108872998,2.0098314495082596,0.7329984204344012,-0.18780268406738726,0,2.4185002149550723,-0.3703201505880695,-0.7114824406794001,2007-2011
Panama,-0.6920970613226366,0.8289464602335352,0.6920970905824652,0.1594235301985195,-0.32272752834912005,-0.37458640694636997,-0.36325053146729447,-0.482977412367627,-0.0056890672940961996,-0.07047705405368304,-0.20412669842980505,-0.02201282068065846,-0.7334990848591683,-0.18167451917373292,1,-1.1134147052000936,-1.2209235832815306,-0.1859132898819698,2007-2011
