country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Germany,2021,DEU,83408560.0,3841041629184.0,-11.16,-4.383,418.281,34.888,588.669,49.1,8.476,0.984,394.538,20.795,107.068,7456.483,621.935,1974.018,164.65,17.794,48.389,3840.533,320.333,28.422,17.546,560.73,6722.69,579.31,19.105,2.924,100.699,42496.609,0.923,5.521,141.009,3323.28,277.19,32312.693,2695.155,47.848,76.036,5.316,46.305,917.38,1082.623,90.3,10998.635,0.097,0.044,543.927,45.368,15.588,25.881,228.56,7.289,3.318,51.437,235.707,19.66,616.689,3.394,1.451,-4.727,-40.31,849.426,3622.17,302.12,10183.914,52.152,23.964,-18.58,-3.314,7.375,11.328,173.583,828.812,69.13,2081.121,11.933,4.897,-1.058,-12.364,1155.841,266.639,22.24,13857.579,,,,,3.839,32.609,160.416,49.34,0.24,-1.675,-2.746,591.546,2.877,1923.256,8.517,0.041,4.526,6945.45,3544.581,-7.41,-51.639,675.842,2793.358,232.99,8102.793,40.219,19.067,-0.315,-0.884,129.107,591.546,49.34,1547.885,8.517,3.642,-13.213,-46.944,299.994,1374.559,114.65,3596.683,19.791,8.463
Jamaica,2021,JAM,2827701.0,19249256448.0,,,,,17.682,0.05,1.149,,556.322,,,,,0.0,0.0,,,,,0.0,,4.35,1538.352,4.35,,1.393,0.475,12235.784,1.797,,,1333.239,3.77,,,86.667,,,,,898.256,2.54,,,,,,58.391,,2.42,,,,49.51,0.14,,3.218,,,,,205.114,0.58,,13.333,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,434.982,1.23,,,,,,28.276,,,0.05,0.0,,,17.682,0.0,,1.149,0.0,,1538.352,34.599,,,,205.114,0.58,,13.333,,,,,45.974,0.13,,2.989,,,,,91.947,0.26,,5.977,
United Arab Emirates,2021,ARE,9365149.0,725904654336.0,,,,,0.0,0.0,0.0,,602.805,21.901,5.418,3219.807,30.154,0.0,0.0,,,,,0.0,,149.23,15934.609,149.02,12.212,3.456,41.639,133080.094,1.717,1.391,16.51,14118.302,132.22,128504.875,1203.467,88.726,,-3.427,-23.259,655.399,14118.302,132.22,69982.781,-1.053,-5.653,56723.711,531.226,88.726,,89.83,,,,,,,,,,,,1793.885,16.8,,11.274,,0.21,0.141,548.368,22.386,26.486,1126.517,10.55,2828.15,7.08,,7.104,34.352,517.914,0.0,0.0,55302.277,-1.512,-29.176,202962.062,1900.77,0.0,,0.001,0.0,,-55.844,-0.002,0.042,,0.135,0.0,,,15912.187,1246.315,,,,667.368,6.25,,4.194,,20.598,2.744,16.36,667.368,6.25,1746.94,4.194,,,0.0,0.0,0.0,0.0,0.013,0.0,
Georgia,2021,GEO,3757984.0,64053444608.0,,,,,0.0,0.0,0.0,,136.867,,,,,0.0,0.0,,,,,0.0,,14.26,3794.588,12.64,,11.2,7.886,20834.768,1.222,,,633.318,2.38,,,18.829,,,,,633.318,2.38,,,,,,18.829,,1.73,,,,2708.899,10.18,,80.538,,,,,2730.187,10.26,,81.171,,1.62,11.36,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,3363.506,78.297,,,,2730.187,10.26,,81.171,,,,,0.0,0.0,,0.0,,,,,21.288,0.08,,0.633,
Libya,2021,LBY,6735280.0,104883159040.0,,,,,0.0,0.0,0.0,,824.952,,,,,0.0,0.0,,,,,0.0,,31.8,4721.407,31.02,,2.081,3.881,28270.334,1.815,,,4604.115,31.01,,,99.968,,,,,3391.099,22.84,,20.168,25.612,22658.238,152.61,73.63,,25.59,,,,0.0,0.0,,0.0,,,,,1.485,0.01,,0.032,,0.78,2.453,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1213.016,8.17,,206.105,473.297,104366.312,702.936,26.338,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,4605.599,190.409,,,,1.485,0.01,,0.032,,,,,1.485,0.01,,0.032,,,,,0.0,0.0,,0.0,
Mauritania,2021,MRT,4614981.0,14638844928.0,,,,,0.0,0.0,0.0,,460.123,,,,,0.0,0.0,,,,,0.0,,1.82,394.368,1.63,,5.327,0.931,3988.532,1.257,,,244.855,1.13,,,69.325,,,,,0.0,0.0,,,,,,0.0,,0.75,,,,45.504,0.21,,12.883,,,,,108.343,0.5,,30.675,,0.19,10.44,,,,0.0,0.0,,0.0,,,,,244.855,1.13,,,,,,69.325,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,353.198,18.407,,,,108.343,0.5,,30.675,,,,,30.336,0.14,,8.589,,,,,32.503,0.15,,9.202,
Uzbekistan,2021,UZB,34081452.0,372457832448.0,,,,,0.0,0.0,0.0,,1163.794,-9.938,-2.848,757.334,25.811,61.911,2.11,21.249,2.924,489.57,16.685,2.956,4.562,74.96,2199.437,71.37,12.801,4.778,25.798,16600.65,1.519,4.879,25.704,1947.98,66.39,16212.131,552.533,93.022,97.66,6.75,29.421,465.259,1844.992,62.88,13651.379,8.105,38.177,14940.341,509.189,88.104,82.234,83.06,0.219,-0.019,13.11,145.827,4.97,384.666,6.964,2.317,1.085,0.094,13.241,146.121,4.98,388.522,6.978,2.34,3.59,4.789,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.393,-0.868,61.463,41.078,1.4,1803.417,3.329,0.786,715.924,24.4,1.962,10.864,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.101,565.774,1.085,0.094,13.241,146.121,4.98,388.522,6.978,2.34,616.084,0.11,0.128,0.293,0.01,3.764,0.014,0.023,,0.003,0.003,0.0,0.0,0.092,0.0,0.001
Martinique,2021,MTQ,368799.0,,,,,,677.876,0.25,16.556,,523.179,,,,,,,,,,,,,1.51,4094.371,1.51,,0.0,0.0,24369.199,,,,3036.885,1.12,,,74.172,,,,,,,,,,,,,,0.79,,,,,,,,,,,,1057.487,0.39,,25.828,,0.0,0.0,,,,,,,,,,,,3036.885,1.12,,,,,,74.172,,,0.25,0.0,,,677.876,0.0,,16.556,0.0,,4094.371,8.987,,,,1057.487,0.39,,25.828,,,,,244.035,0.09,,5.96,,,,,135.575,0.05,,3.311,
Malta,2021,MLT,526751.0,17122043904.0,,,,,18.984,0.01,0.45,,504.505,,,,,0.0,0.0,,,,,0.0,,2.73,5182.715,2.22,,5.413,2.011,74324.461,2.287,,,3701.939,1.95,,,87.838,,,,,3626.002,1.91,,,,,,86.036,,1.12,,,,0.0,0.0,,0.0,,,,,512.576,0.27,,12.162,,0.51,18.681,,,,0.0,0.0,,0.0,,,,,75.937,0.04,,,,,,1.802,,,0.01,0.0,,,18.984,0.0,,0.45,0.0,,4214.515,39.15,,,,512.576,0.27,,12.162,,,,,493.592,0.26,,11.712,,,,,0.0,0.0,,0.0,
Mali,2021,MLI,21904990.0,29459888128.0,,,,,2.739,0.06,1.835,,446.483,,,,,0.0,0.0,,,,,0.0,,3.43,156.585,3.27,,5.528,1.341,1168.567,0.869,,,99.521,2.18,,,66.667,,,,,0.0,0.0,,,,,,0.0,,1.46,,,,45.652,1.0,,30.581,,,,,49.76,1.09,,33.333,,0.16,4.665,,,,0.0,0.0,,0.0,,,,,99.521,2.18,,,,,,66.667,,,0.06,0.0,,,2.739,0.0,,1.835,0.0,,149.281,25.597,,,,49.76,1.09,,33.333,,,,,1.37,0.03,,0.917,,,,,0.0,0.0,,0.0,
Maldives,2021,MDV,521469.0,,,,,,0.0,0.0,0.0,,619.048,,,,,0.0,0.0,,,,,0.0,,0.84,1610.834,0.84,,3.477,0.31,17669.365,,,,1514.951,0.79,,,94.048,,,,,0.0,0.0,,,,,,0.0,,0.52,,,,0.0,0.0,,0.0,,,,,95.883,0.05,,5.952,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,1514.951,0.79,,,,,,94.048,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,1610.834,9.214,,,,95.883,0.05,,5.952,,,,,95.883,0.05,,5.952,,,,,0.0,0.0,,0.0,
Malaysia,2021,MYS,33573872.0,807389757440.0,4.551,0.418,286.281,9.612,34.253,1.15,0.659,0.771,607.092,-7.548,-21.745,7933.147,266.346,2322.044,77.96,,,,,44.658,21.365,173.63,5171.581,174.57,14.644,4.198,50.22,37131.539,1.544,3.783,41.846,4173.186,140.11,34194.441,1148.04,80.26,92.09,17.742,77.381,513.517,1813.315,60.88,15295.143,8.052,58.851,23523.631,789.779,34.874,41.192,105.98,10.636,7.335,79.03,917.082,30.79,2353.92,17.638,6.339,8.965,8.375,98.61,1026.393,34.46,2937.099,19.74,7.91,-0.94,-0.541,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.61,-13.79,368.176,37.827,1.27,10966.149,-7.674,-24.999,8957.589,300.741,0.728,29.533,3.939,1.234,,0.0,0.0,36.755,,117.329,0.707,,0.316,5199.58,1246.65,8.965,8.375,98.61,1026.393,34.46,2937.099,19.74,7.91,11.899,0.621,6.029,75.058,2.52,179.569,1.444,0.484,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tajikistan,2021,TJK,9750078.0,46800011264.0,,,,,0.0,0.0,0.0,,110.521,,,,,179.486,1.75,,,,,8.446,,18.3,1876.908,20.72,,0.28,0.209,7674.914,1.599,,,211.28,2.06,,,9.942,,,,,31.795,0.31,,,,,,1.496,,2.29,,,,1913.831,18.66,,90.058,,,,,1913.831,18.66,,90.058,,-2.42,-13.224,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,2125.111,74.831,,,,1913.831,18.66,,90.058,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Malawi,2021,MWI,19889742.0,26255308800.0,,,,,2.514,0.05,3.846,,69.231,,,,,0.0,0.0,,,,,0.0,,1.28,64.355,1.3,,-5.161,-0.503,464.983,0.352,,,4.022,0.08,,,6.154,,,,,0.0,0.0,,,,,,0.0,,0.09,,,,50.277,1.0,,76.923,,,,,61.338,1.22,,93.846,,-0.02,-1.562,,,,0.0,0.0,,0.0,,,,,4.022,0.08,,,,,,6.154,,,0.05,0.0,,,2.514,0.0,,3.846,0.0,,65.36,9.248,,,,61.338,1.22,,93.846,,,,,8.547,0.17,,13.077,,,,,0.0,0.0,,0.0,
Madagascar,2021,MDG,28915652.0,37042696192.0,,,,,1.729,0.05,2.183,,436.681,,,,,4.496,0.13,,,,,5.677,,2.29,79.196,2.29,,16.214,2.048,507.644,0.396,,,49.454,1.43,,,62.445,,,,,0.0,0.0,,,,,,0.0,,1.0,,,,26.629,0.77,,33.624,,,,,29.742,0.86,,37.555,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.958,1.3,,,,,,56.769,,,0.05,0.0,,,1.729,0.0,,2.183,0.0,,79.196,14.679,,,,29.742,0.86,,37.555,,,,,1.383,0.04,,1.747,,,,,0.0,0.0,,0.0,
Armenia,2021,ARM,2790971.0,35275595776.0,,,,,0.0,0.0,0.0,,265.544,,,,,0.0,0.0,,,,,0.0,,7.09,2540.335,7.72,,2.963,1.42,17684.547,1.399,,,1211.048,3.38,,,43.782,,,,,1211.048,3.38,,,,,,43.782,,2.05,,,,788.256,2.2,,28.497,,,,,1555.014,4.34,,56.218,,-0.63,-8.886,,,,662.852,1.85,,23.964,,,,,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,2766.062,49.357,,,,892.163,2.49,,32.254,,,,,103.906,0.29,,3.756,,,,,0.0,0.0,,0.0,
Macao,2021,MAC,686616.0,,,,,,305.848,0.21,42.0,,460.0,,,,,0.0,0.0,,,,,0.0,,5.69,8287.02,0.5,,5.217,0.729,21399.566,,,,422.361,0.29,,,58.0,,,,,364.105,0.25,,,,,,50.0,,0.23,,,,0.0,0.0,,0.0,,,,,305.848,0.21,,42.0,,5.19,91.213,,,,0.0,0.0,,0.0,,,,,58.257,0.04,,,,,,8.0,,,0.21,0.0,,,305.848,0.0,,42.0,0.0,,728.209,14.693,,,,305.848,0.21,,42.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Luxembourg,2021,LUX,639330.0,35577397248.0,-2.976,-0.049,2476.41,1.583,610.014,0.39,31.707,3.664,162.602,2.562,0.011,717.214,0.459,0.0,0.0,,,,,0.0,1.061,6.95,10870.755,1.23,2.972,6.597,2.674,67594.57,1.215,7.428,2.684,375.393,0.24,60717.129,38.818,19.512,89.825,7.812,0.564,7.79,265.903,0.17,12184.329,,,,,13.821,18.026,0.2,16.604,0.039,0.279,172.055,0.11,437.165,8.943,0.647,-1.342,-0.01,4.397,1548.496,0.99,6877.443,80.488,10.175,5.72,82.302,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.407,2.108,30.57,109.49,0.07,47815.586,,,,,5.691,70.739,1.24,0.39,0.0,4.363,0.052,610.014,0.0,1939.958,31.707,0.0,2.87,1923.889,43.215,-1.342,-0.01,4.397,1548.496,0.99,6877.443,80.488,10.175,11.736,0.048,0.471,281.545,0.18,737.477,14.634,1.091,-10.487,-0.1,0.822,484.883,0.31,1286.433,25.203,1.903
Lithuania,2021,LTU,2786652.0,83242844160.0,23.281,0.278,528.679,1.473,247.609,0.69,16.047,2.1,220.93,19.819,0.357,774.595,2.159,0.0,0.0,,,,,0.0,3.077,13.34,4787.106,4.3,6.563,-0.206,-0.145,25173.395,0.843,-0.933,-0.579,602.874,1.68,22041.352,61.422,39.07,87.558,-5.605,-1.323,22.282,437.801,1.22,7995.917,,,,,28.372,31.763,0.95,27.687,0.215,1.004,136.364,0.38,360.296,8.837,1.431,8.615,0.434,8.728,940.196,2.62,3132.042,60.93,12.442,9.04,67.766,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.058,0.387,36.981,165.073,0.46,13270.84,,,,,10.698,52.718,2.188,0.69,0.0,15.385,0.292,247.609,0.0,785.263,16.047,0.0,3.119,1543.07,70.149,8.615,0.434,8.728,940.196,2.62,3132.042,60.93,12.442,48.137,0.161,0.499,68.182,0.19,179.162,4.419,0.712,-12.245,-0.512,3.563,488.041,1.36,1278.641,31.628,5.079
Liberia,2021,LBR,5193422.0,4037436672.0,,,,,0.0,0.0,0.0,,217.949,,,,,0.0,0.0,,,,,0.0,,0.78,150.19,0.78,,5.506,0.289,1064.616,1.369,,,48.138,0.25,,,32.051,,,,,0.0,0.0,,,,,,0.0,,0.17,,,,102.052,0.53,,67.949,,,,,102.052,0.53,,67.949,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,48.138,0.25,,,,,,32.051,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,150.19,5.529,,,,102.052,0.53,,67.949,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Thailand,2021,THA,71601104.0,1095187103744.0,-10.351,-2.689,325.236,23.287,187.288,13.41,7.604,1.679,566.909,2.399,5.091,3034.509,217.274,503.624,36.06,7.328,2.797,572.181,40.969,20.447,15.667,207.75,2901.492,176.36,13.198,0.803,11.052,19368.557,1.266,0.751,9.593,2093.404,149.89,17968.354,1286.554,84.991,92.771,0.343,1.608,470.137,1579.724,113.11,6566.062,-3.595,-11.756,4402.997,315.259,64.136,33.901,99.98,0.003,-0.043,11.88,63.407,4.54,165.915,2.574,0.857,-2.55,1.459,100.256,369.687,26.47,1400.204,15.009,7.229,31.39,15.11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485,2.893,599.142,10.056,0.72,8367.782,-7.846,-13.811,2265.654,162.223,0.408,43.203,42.793,13.406,,9.085,3.564,187.227,,597.652,7.601,,3.086,2463.091,1386.81,-2.55,1.459,100.256,369.687,26.47,1400.204,15.009,7.229,-0.835,-0.158,13.055,69.692,4.99,182.324,2.829,0.941,9.689,0.785,9.242,49.301,3.53,129.078,2.002,0.666
Lesotho,2021,LSO,2281464.0,4709220352.0,,,,,0.0,0.0,0.0,,20.0,,,,,0.0,0.0,,,,,0.0,,0.93,407.633,0.5,,3.162,0.149,2132.814,1.033,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,,,,0.0,,0.01,,,,219.158,0.5,,100.0,,,,,219.158,0.5,,100.0,,0.43,46.237,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,219.158,4.866,,,,219.158,0.5,,100.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Lebanon,2021,LBN,5592626.0,50772615168.0,,,,,5.364,0.03,0.29,,599.613,,,,,0.0,0.0,,,,,0.0,,11.14,1991.909,10.34,,1.398,1.452,18831.662,2.074,,,1677.208,9.38,,,90.716,,,,,0.0,0.0,,,,,,0.0,,6.2,,,,109.072,0.61,,5.899,,,,,171.655,0.96,,9.284,,0.8,7.181,,,,0.0,0.0,,0.0,,,,,1677.208,9.38,,,,,,90.716,,,0.03,0.0,,,5.364,0.0,,0.29,0.0,,1848.863,105.318,,,,171.655,0.96,,9.284,,,,,55.43,0.31,,2.998,,,,,1.788,0.01,,0.097,
Latvia,2021,LVA,1873926.0,50255495168.0,0.415,0.002,299.848,0.562,458.93,0.86,14.701,1.318,176.068,-21.748,-0.062,119.476,0.224,0.0,0.0,,,,,0.0,0.525,7.62,4066.329,5.85,16.196,4.325,1.767,22746.469,0.848,5.342,1.615,1136.651,2.13,16990.518,31.839,36.41,74.695,7.982,0.857,11.588,1136.651,2.13,6184.075,,,,,36.41,27.187,1.03,4.024,0.249,7.085,1446.162,2.71,3781.06,46.325,16.623,1.678,0.153,10.786,1985.137,3.72,5755.948,63.59,25.305,1.77,23.228,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27,0.82,20.027,0.0,0.0,10686.968,,,,,0.0,46.983,2.751,0.86,0.0,-0.347,-0.01,458.93,0.0,1468.053,14.701,0.0,6.454,3121.788,42.625,1.678,0.153,10.786,1985.137,3.72,5755.948,63.59,25.305,40.231,0.005,0.018,5.336,0.01,9.491,0.171,0.042,-20.021,-0.094,0.37,74.709,0.14,197.496,2.393,0.868
Tanzania,2021,TZA,63588332.0,189343956992.0,,,,,1.101,0.07,0.807,,319.492,,,,,0.0,0.0,,,,,0.0,,8.81,138.547,8.67,,2.355,1.328,907.404,0.305,,,85.865,5.46,,,62.976,,,,,84.292,5.36,,,,,,61.822,,2.77,,,,48.594,3.09,,35.64,,,,,50.481,3.21,,37.024,,0.14,1.589,,,,0.0,0.0,,0.0,,,,,1.573,0.1,,,,,,1.153,,,0.07,0.0,,,1.101,0.0,,0.807,0.0,,136.346,57.7,,,,50.481,3.21,,37.024,,,,,0.786,0.05,,0.577,,,,,0.0,0.0,,0.0,
Aruba,2021,ABW,106543.0,,,,,,0.0,0.0,0.0,,561.224,,,,,0.0,0.0,,,,,0.0,,0.98,9198.164,0.98,,5.909,0.274,46090.324,,,,7790.282,0.83,,,84.694,,,,,0.0,0.0,,,,,,0.0,,0.55,,,,0.0,0.0,,0.0,,,,,1407.882,0.15,,15.306,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,7790.282,0.83,,,,,,84.694,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,9198.164,4.911,,,,1407.882,0.15,,15.306,,,,,93.859,0.01,,1.02,,,,,1314.023,0.14,,14.286,
Laos,2021,LAO,7425055.0,52626362368.0,,,,,10.774,0.08,0.178,,260.463,,,,,1599.988,11.88,,,,,26.447,,11.55,1555.544,44.92,,-2.807,-4.042,18847.086,2.659,,,1599.988,11.88,,,26.447,,,,,0.0,0.0,,,,,,0.0,,11.7,,,,4430.944,32.9,,73.241,,,,,4449.799,33.04,,73.553,,-33.37,-288.918,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,,,,,0.0,,,0.08,0.0,,,10.774,0.0,,0.178,0.0,,6049.786,139.941,,,,4449.799,33.04,,73.553,,,,,8.081,0.06,,0.134,,,,,0.0,0.0,,0.0,
Kyrgyzstan,2021,KGZ,6527742.0,29628979200.0,,,,,0.0,0.0,0.0,,151.255,,,,,301.789,1.97,,,,,13.012,,16.27,2492.439,15.14,,-9.739,-6.532,9274.61,2.043,,,333.959,2.18,,,14.399,,,,,26.043,0.17,,,,,,1.123,,2.29,,,,1985.373,12.96,,85.601,,,,,1985.373,12.96,,85.601,,1.13,6.945,,,,0.0,0.0,,0.0,,,,,6.128,0.04,,,,,,0.264,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,2319.332,60.542,,,,1985.373,12.96,,85.601,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Kuwait,2021,KWT,4250111.0,202410131456.0,,,,,0.0,0.0,0.0,,649.171,93.242,0.518,252.774,1.074,0.0,0.0,,,,,0.0,,80.78,19006.562,80.78,19.062,6.602,26.269,99797.43,2.095,6.506,25.876,18961.857,80.59,99665.633,423.59,99.765,,10.298,18.448,197.584,10613.841,45.11,46489.152,-1.203,-1.472,28450.1,120.916,55.843,,52.44,,,,0.0,0.0,,0.0,,,,,44.705,0.19,,0.235,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.169,6.909,224.932,8348.017,35.48,52923.703,-0.926,-14.125,355671.906,1511.645,43.922,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,19006.562,424.15,,,,44.705,0.19,,0.235,,205.001,0.314,0.468,37.646,0.16,110.224,0.198,,635.053,0.079,0.092,7.059,0.03,21.573,0.037,
Kosovo,2021,,1662022.0,,,,,,0.0,0.0,0.0,,945.007,,,,,3874.798,6.44,,,,,93.198,,7.6,4572.743,6.91,,4.54,1.211,16776.646,,,,3886.832,6.46,,,93.488,,,,,0.0,0.0,,,,,,0.0,,6.53,,,,180.503,0.3,,4.342,,,,,270.755,0.45,,6.512,,0.69,9.079,,,,0.0,0.0,,0.0,,,,,12.034,0.02,,,,,,0.289,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,4157.586,27.883,,,,270.755,0.45,,6.512,,,,,12.034,0.02,,0.289,,,,,78.218,0.13,,1.881,
Kiribati,2021,KIR,128883.0,,,,,,0.0,0.0,0.0,,666.667,,,,,0.0,0.0,,,,,0.0,,0.03,232.769,0.03,,3.13,0.01,2446.698,,,,232.769,0.03,,,100.0,,,,,0.0,0.0,,,,,,0.0,,0.02,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,232.769,0.03,,,,,,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,232.769,0.315,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Kenya,2021,KEN,53005616.0,180662403072.0,,,,,4.716,0.25,2.071,,82.022,,,,,0.0,0.0,,,,,0.0,,12.34,232.806,12.07,,4.673,4.621,1952.694,0.573,,,17.923,0.95,,,7.871,,,,,0.0,0.0,,,,,,0.0,,0.99,,,,69.238,3.67,,30.406,,,,,209.789,11.12,,92.129,,0.27,2.188,,,,0.0,0.0,,0.0,,,,,17.923,0.95,,,,,,7.871,,,5.29,5.04,,,99.801,95.084,,43.828,41.756,,227.712,103.504,,,,209.789,11.12,,92.129,,,,,3.207,0.17,,1.408,,,,,37.543,1.99,,16.487,
Vanuatu,2021,VUT,319146.0,,,,,,0.0,0.0,0.0,,571.429,,,,,0.0,0.0,,,,,0.0,,0.07,219.335,0.07,,3.578,0.033,2957.444,,,,188.002,0.06,,,85.714,,,,,0.0,0.0,,,,,,0.0,,0.04,,,,0.0,0.0,,0.0,,,,,31.334,0.01,,14.286,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,188.002,0.06,,,,,,85.714,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,219.335,0.944,,,,31.334,0.01,,14.286,,,,,31.334,0.01,,14.286,,,,,0.0,0.0,,0.0,
Kazakhstan,2021,KAZ,19196468.0,487951269888.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.59,2.822,10.702,20315.652,389.989,3915.304,75.16,3.485,17.962,27783.244,533.34,65.311,47.432,114.52,5965.681,115.08,14.352,11.722,86.268,42831.074,1.685,12.017,84.673,5339.003,102.49,41115.289,789.268,89.06,95.994,22.431,39.605,216.167,1410.155,27.07,11260.76,-12.8,-39.187,13906.466,266.955,23.523,26.291,96.62,-4.671,-1.273,24.096,479.776,9.21,1255.209,8.003,2.931,5.485,1.596,32.937,655.85,12.59,1715.783,10.94,4.006,-0.56,-0.489,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.103,34.365,183.113,13.544,0.26,9538.877,0.258,2.573,52028.262,998.759,0.226,22.271,0.008,0.003,,-60.711,-0.013,0.134,,0.426,0.002,,0.001,5994.853,822.205,5.485,1.596,32.937,655.85,12.59,1715.783,10.94,4.006,31.645,1.013,4.263,84.911,1.63,222.059,1.416,0.518,69.8,1.869,4.57,91.163,1.75,238.088,1.521,0.556
